variant,origin,seed,val_RMSE,val_MAE,test_RMSE,test_MAE,pred_mean,truth_mean,epochs_used,elapsed,cfg_arch,cfg_inputs,cfg_norm,cfg_proj,cfg_head,cfg_horizon_lam,cfg_coupling,cfg_sim,cfg_state,cfg_loss,cfg_omega,cfg_gamma,cfg_rho,cfg_s0,cfg_lambda_max,cfg_epochs,cfg_lr,cfg_hidden,cfg_depletion,cfg_learn_rho,cfg_learn_rates,learned_rho_mult,learned_omega,learned_gamma,cfg_beta_district,cfg_seasonal,cfg_mod_clamp,learned_e_scale,learned_i_scale,cfg_learn_state
b2_per_week,0.7,1,12.384079933166504,5.7032880783081055,22.608861923217773,10.569247245788574,18.759944915771484,19.014223098754883,82,20.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.55,0,21.165353775024414,11.672247886657715,42.23994445800781,18.440349578857422,50.943267822265625,51.89012145996094,97,22.8,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.55,1,21.19528579711914,11.66945743560791,42.093055725097656,18.262239456176758,49.47755432128906,51.89012145996094,100,23.2,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.55,2,21.135028839111328,11.647624015808105,42.02875518798828,18.283479690551758,49.87255859375,51.89012145996094,100,23.4,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.7,0,12.539056777954102,5.611387252807617,22.35822296142578,10.384552001953125,18.007469177246094,19.014223098754883,100,24.0,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.7,2,12.534745216369629,5.605600357055664,22.365238189697266,10.385905265808105,17.927322387695312,19.014223098754883,100,24.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.55,0,22.20673370361328,12.110898971557617,44.09214401245117,19.090612411499023,52.69310760498047,51.89012145996094,88,17.4,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.55,2,22.17282485961914,12.095172882080078,44.06407928466797,19.055931091308594,52.52198791503906,51.89012145996094,88,17.6,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.55,1,22.187368392944336,12.086033821105957,44.10746383666992,19.08810043334961,52.58633041381836,51.89012145996094,88,17.9,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.85,0,22.689220428466797,13.414252281188965,47.4612922668457,21.209701538085938,46.18547058105469,50.54822540283203,100,22.6,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.85,2,22.660785675048828,13.475983619689941,48.000640869140625,21.40247344970703,46.20777130126953,50.54822540283203,88,20.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_per_week,0.85,1,22.698007583618164,13.40932846069336,47.440120697021484,21.196414947509766,46.38121032714844,50.54822540283203,100,22.9,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.7,1,12.758760452270508,5.763848304748535,22.54190444946289,10.527314186096191,19.019895553588867,19.014223098754883,82,18.9,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.85,0,22.87582778930664,13.699298858642578,48.979698181152344,22.062408447265625,46.2328987121582,50.54822540283203,82,19.9,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.7,0,12.792946815490723,5.72081995010376,22.532255172729492,10.465407371520996,18.440568923950195,19.014223098754883,100,22.3,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.7,2,12.797351837158203,5.747375965118408,22.582059860229492,10.488758087158203,18.613962173461914,19.014223098754883,97,21.8,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.85,1,22.938390731811523,13.570673942565918,48.28148651123047,21.848875045776367,47.956607818603516,50.54822540283203,100,23.5,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_coup,0.85,2,22.934024810791016,13.56576919555664,48.212059020996094,21.86611557006836,48.105010986328125,50.54822540283203,100,23.0,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.55,0,21.651533126831055,12.093417167663574,51.276512145996094,21.465085983276367,58.80657958984375,51.89012145996094,100,19.0,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.55,2,19.269100189208984,10.993303298950195,46.51682662963867,19.595766067504883,54.27471923828125,51.89012145996094,94,18.2,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.55,1,19.08156967163086,10.943312644958496,45.02201461791992,19.238067626953125,58.29978561401367,51.89012145996094,100,18.8,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.7,0,12.169173240661621,5.818954944610596,22.558391571044922,10.412004470825195,19.942100524902344,19.014223098754883,100,20.0,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.7,1,12.379799842834473,5.899760723114014,22.590065002441406,10.402310371398926,19.715877532958984,19.014223098754883,100,20.6,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.7,2,12.104146003723145,5.678874969482422,22.543123245239258,10.371889114379883,19.396892547607422,19.014223098754883,100,20.3,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.55,0,23.383251190185547,12.747084617614746,45.729312896728516,19.961233139038086,54.1936149597168,51.89012145996094,85,16.9,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.85,0,22.95021629333496,13.656323432922363,47.86967468261719,21.72824478149414,46.65450668334961,50.54822540283203,97,22.3,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.85,2,22.960025787353516,13.645108222961426,47.29579162597656,21.613859176635742,48.598392486572266,50.54822540283203,91,20.5,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_era5,0.85,1,23.00884437561035,13.584278106689453,47.34519577026367,21.5992431640625,49.294837951660156,50.54822540283203,97,22.1,STGAT,cases+era5,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.55,2,23.207101821899414,12.506635665893555,45.165618896484375,19.509119033813477,51.70112609863281,51.89012145996094,91,18.1,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.55,1,19.488628387451172,10.942244529724121,45.12929153442383,19.40418243408203,56.886627197265625,51.89012145996094,100,20.0,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.7,0,12.752188682556152,5.932388782501221,23.067840576171875,10.856624603271484,20.378738403320312,19.014223098754883,76,16.6,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.7,1,12.349876403808594,5.869110107421875,22.45642852783203,10.3812837600708,18.864900588989258,19.014223098754883,97,21.4,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.7,2,12.669737815856934,5.76687479019165,22.758333206176758,10.55016803741455,19.316585540771484,19.014223098754883,100,22.0,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.85,0,23.027502059936523,13.687562942504883,48.27118682861328,21.75103759765625,47.3172607421875,50.54822540283203,94,22.4,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.85,1,22.929773330688477,13.683192253112793,49.060543060302734,22.210296630859375,46.228267669677734,50.54822540283203,82,19.7,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_ndvi,0.85,2,22.95901107788086,13.625489234924316,48.28683090209961,21.828699111938477,47.055145263671875,50.54822540283203,94,22.0,STGAT,cases+era5+ndvi,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
b2_learn_rho,0.55,0,20.330703735351562,11.181732177734375,40.16498565673828,17.31696319580078,48.46225357055664,51.89012145996094,100,19.8,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7417837381362915,,,,,,,,
b2_learn_rho,0.55,1,20.32437515258789,11.17599868774414,40.13793182373047,17.29630470275879,48.3618278503418,51.89012145996094,100,18.9,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.73411625623703,,,,,,,,
b2_learn_rho,0.55,2,20.325061798095703,11.17818546295166,40.13813018798828,17.297304153442383,48.36259460449219,51.89012145996094,100,19.5,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7341711521148682,,,,,,,,
b2_learn_rho,0.7,0,12.059552192687988,5.330401420593262,21.393177032470703,9.990596771240234,17.385587692260742,19.014223098754883,100,20.6,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7347955703735352,,,,,,,,
b2_learn_rho,0.7,1,12.061758041381836,5.332283020019531,21.393444061279297,9.990923881530762,17.392833709716797,19.014223098754883,100,20.6,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7341262102127075,,,,,,,,
b2_learn_rho,0.7,2,12.05720043182373,5.331361770629883,21.398075103759766,9.991503715515137,17.402347564697266,19.014223098754883,100,20.8,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7343147993087769,,,,,,,,
b2_learn_rho,0.85,0,21.324819564819336,12.867887496948242,45.56766128540039,20.311904907226562,45.73514175415039,50.54822540283203,100,22.2,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7347708344459534,,,,,,,,
b2_learn_rho,0.85,1,21.323062896728516,12.868352890014648,45.56853485107422,20.313003540039062,45.771602630615234,50.54822540283203,100,22.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.7341246008872986,,,,,,,,
b2_learn_rho,0.85,2,21.326889038085938,12.868875503540039,45.56956100463867,20.315887451171875,45.77619171142578,50.54822540283203,100,21.9,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,True,False,0.734323263168335,,,,,,,,
b2_learn_rates,0.55,0,20.719837188720703,11.330875396728516,41.06739807128906,17.721866607666016,48.65059280395508,51.89012145996094,100,20.5,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07351598143577576,0.1854894459247589,,,,,,
b2_learn_rates,0.55,1,20.700368881225586,11.322416305541992,41.04484558105469,17.72435760498047,48.772483825683594,51.89012145996094,100,20.6,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07349907606840134,0.1854894459247589,,,,,,
b2_learn_rates,0.55,2,20.72113037109375,11.328802108764648,41.059059143066406,17.70949935913086,48.53053665161133,51.89012145996094,100,20.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07278741896152496,0.186916321516037,,,,,,
b2_learn_rates,0.7,0,12.303250312805176,5.422439098358154,21.560361862182617,10.098428726196289,17.429332733154297,19.014223098754883,100,22.0,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07278300821781158,0.186916321516037,,,,,,
b2_learn_rates,0.7,1,12.304057121276855,5.428478240966797,21.5816650390625,10.102470397949219,17.483478546142578,19.014223098754883,100,22.2,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07350172847509384,0.1854894459247589,,,,,,
b2_learn_rates,0.7,2,12.305359840393066,5.4224114418029785,21.561281204223633,10.098701477050781,17.422765731811523,19.014223098754883,100,22.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07280155271291733,0.186916321516037,,,,,,
b2_learn_rates,0.85,0,21.64006233215332,13.027517318725586,46.19893264770508,20.57655143737793,45.82579040527344,50.54822540283203,100,23.8,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07278017699718475,0.186916321516037,,,,,,
b2_learn_rates,0.85,1,21.634897232055664,13.028345108032227,46.20111846923828,20.570051193237305,45.7431640625,50.54822540283203,100,23.9,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.072782002389431,0.186916321516037,,,,,,
b2_learn_rates,0.85,2,21.640615463256836,13.028109550476074,46.19989013671875,20.576658248901367,45.816871643066406,50.54822540283203,100,23.8,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,True,,0.07279983907938004,0.186916321516037,,,,,,
