label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W16,8,0.925,0,AdaptiveGCN,0.0,0.45310071110725403,1.0,gtcn,none,377,377,33,11960,826.946,19.5982,3,29.249811577705916,12.955265032143304,87.1274247505764,106.71493274073782,4.285714285714286,825
W16,8,0.925,1,AdaptiveGCN,0.0,0.35468193888664246,1.0,gtcn,none,377,377,33,11960,1783.981,18.0959,0,28.99792249691751,12.63181316008843,80.99499315265376,104.04131030833521,nan,2475
W16,8,0.925,1,AdaptiveGCN,0.0,0.35468193888664246,1.0,gtcn,none,377,377,33,11960,1783.981,18.0959,1,25.01463708620998,10.268032116948655,74.2517050848135,82.73644672437703,3.4761904761904763,825
W16,8,0.925,1,AdaptiveGCN,0.0,0.35468193888664246,1.0,gtcn,none,377,377,33,11960,1783.981,18.0959,2,28.962963775315938,12.806356134776477,81.18992859565267,105.95559014471448,3.5714285714285716,825
W16,8,0.925,1,AdaptiveGCN,0.0,0.35468193888664246,1.0,gtcn,none,377,377,33,11960,1783.981,18.0959,3,32.527729527384004,14.82105122854016,87.54334577749512,123.32058227044256,4.476190476190476,825
W16,8,0.925,2,AdaptiveGCN,0.0,0.4222950041294098,1.0,gtcn,none,377,377,33,11960,779.41,19.9131,0,27.125181492688174,11.391425162102342,80.18612210392119,93.52590053190369,nan,2475
W16,8,0.925,2,AdaptiveGCN,0.0,0.4222950041294098,1.0,gtcn,none,377,377,33,11960,779.41,19.9131,1,25.0510828811136,9.71398913239524,72.43997507265635,79.91520534204439,3.4285714285714284,825
W16,8,0.925,2,AdaptiveGCN,0.0,0.4222950041294098,1.0,gtcn,none,377,377,33,11960,779.41,19.9131,2,27.292609949123406,11.567495757130603,81.09506505902092,95.77273270188236,3.2857142857142856,825
W16,8,0.925,2,AdaptiveGCN,0.0,0.4222950041294098,1.0,gtcn,none,377,377,33,11960,779.41,19.9131,3,28.894343766253044,12.892790596781186,87.02332618008631,104.82295362986625,4.095238095238095,825
W26,1,0.4,0,AdaptiveGCN,0.0,0.699072003364563,1.0,gtcn,none,142,142,32,11960,55.208,1.4277,0,199.3625772871859,81.4852790557593,57.11832815771237,48.6735298980131,nan,2400
W26,1,0.4,0,AdaptiveGCN,0.0,0.699072003364563,1.0,gtcn,none,142,142,32,11960,55.208,1.4277,1,193.52366878110843,78.94945886038244,54.251535282149476,45.81245151279572,2.0,800
W26,1,0.4,0,AdaptiveGCN,0.0,0.699072003364563,1.0,gtcn,none,142,142,32,11960,55.208,1.4277,2,180.2099492116093,74.58754584528506,53.82558427315597,47.794571419760224,2.44,800
W26,1,0.4,0,AdaptiveGCN,0.0,0.699072003364563,1.0,gtcn,none,142,142,32,11960,55.208,1.4277,3,222.05691949231522,90.91883246161044,63.277864917831685,52.418283075308636,4.16,800
