district,covariate,lag,r
Kandy,era5_relative_humidity_2m_mean,13,-0.29842295400759145
Kandy,era5_relative_humidity_2m_mean,14,-0.34922265152223814
Kandy,era5_relative_humidity_2m_mean,15,-0.3484418512614417
Kandy,era5_relative_humidity_2m_mean,16,-0.35559841285595906
Kandy,era5_relative_humidity_2m_mean,17,-0.35429823169176944
Kandy,era5_relative_humidity_2m_mean,18,-0.3288826922837999
Kandy,era5_relative_humidity_2m_mean,19,-0.3195209288065554
Kandy,era5_relative_humidity_2m_mean,20,-0.2976927113559247
Kegalle,era5_relative_humidity_2m_mean,2,0.1687885871227885
Kegalle,era5_relative_humidity_2m_mean,3,0.15548187737512215
Kegalle,era5_relative_humidity_2m_mean,4,0.13542694193582194
Kegalle,era5_relative_humidity_2m_mean,5,0.1756171343921652
Kegalle,era5_relative_humidity_2m_mean,6,0.1585301509483062
Kegalle,era5_relative_humidity_2m_mean,7,0.15863697896467732
Kegalle,era5_relative_humidity_2m_mean,8,0.11720370855095012
Kegalle,era5_relative_humidity_2m_mean,9,0.06381018459792007
Kegalle,era5_relative_humidity_2m_mean,10,0.03700442586009873
Kegalle,era5_relative_humidity_2m_mean,11,-0.021388099750571547
Kegalle,era5_relative_humidity_2m_mean,12,-0.07709680256093124
Kegalle,era5_relative_humidity_2m_mean,13,-0.13648068097012986
Kegalle,era5_relative_humidity_2m_mean,14,-0.1656606304109047
Kegalle,era5_relative_humidity_2m_mean,15,-0.22237647554962214
Kegalle,era5_relative_humidity_2m_mean,16,-0.2747288667873348
Kegalle,era5_relative_humidity_2m_mean,17,-0.29850405102864913
Kegalle,era5_relative_humidity_2m_mean,18,-0.2910306473782879
Kegalle,era5_relative_humidity_2m_mean,19,-0.3261103772465895
Kegalle,era5_relative_humidity_2m_mean,20,-0.31521416851240824
Kilinochchi,era5_relative_humidity_2m_mean,2,0.015462195957719877
Kilinochchi,era5_relative_humidity_2m_mean,3,0.061724814000045
Kilinochchi,era5_relative_humidity_2m_mean,4,0.09821608166797463
Kilinochchi,era5_relative_humidity_2m_mean,5,0.1110939963535524
Kilinochchi,era5_relative_humidity_2m_mean,6,0.12939603846885228
Kilinochchi,era5_relative_humidity_2m_mean,7,0.13021980650921888
Kilinochchi,era5_relative_humidity_2m_mean,8,0.17179032906768052
Kilinochchi,era5_relative_humidity_2m_mean,9,0.18221096449471372
Kilinochchi,era5_relative_humidity_2m_mean,10,0.17616326838529464
Kilinochchi,era5_relative_humidity_2m_mean,11,0.112299011576222
Kilinochchi,era5_relative_humidity_2m_mean,12,0.14383351144417844
Kilinochchi,era5_relative_humidity_2m_mean,13,0.09062935874570574
Kilinochchi,era5_relative_humidity_2m_mean,14,0.04656068713209248
Kilinochchi,era5_relative_humidity_2m_mean,15,0.028432017238699765
Kilinochchi,era5_relative_humidity_2m_mean,16,0.03489213373458471
Kilinochchi,era5_relative_humidity_2m_mean,17,0.03041662851837741
Kilinochchi,era5_relative_humidity_2m_mean,18,0.01623163649160389
Kilinochchi,era5_relative_humidity_2m_mean,19,0.014712609108630608
Kilinochchi,era5_relative_humidity_2m_mean,20,0.007025281164642291
Kurunegala,era5_relative_humidity_2m_mean,2,0.08141300149622016
Kurunegala,era5_relative_humidity_2m_mean,3,0.11145689589282791
Kurunegala,era5_relative_humidity_2m_mean,4,0.11183232480843815
Kurunegala,era5_relative_humidity_2m_mean,5,0.15531701127126735
Kurunegala,era5_relative_humidity_2m_mean,6,0.14935498147806278
Kurunegala,era5_relative_humidity_2m_mean,7,0.14951700038626445
Kurunegala,era5_relative_humidity_2m_mean,8,0.12593229731323258
Kurunegala,era5_relative_humidity_2m_mean,9,0.09537971143103824
Kurunegala,era5_relative_humidity_2m_mean,10,0.04275790422116769
Kurunegala,era5_relative_humidity_2m_mean,11,-0.02522609593903834
Kurunegala,era5_relative_humidity_2m_mean,12,-0.09369543954202271
Kurunegala,era5_relative_humidity_2m_mean,13,-0.18699394093208
Kurunegala,era5_relative_humidity_2m_mean,14,-0.2702041077334475
Kurunegala,era5_relative_humidity_2m_mean,15,-0.301922388489124
Kurunegala,era5_relative_humidity_2m_mean,16,-0.35283476381866147
Kurunegala,era5_relative_humidity_2m_mean,17,-0.41049579654368834
Kurunegala,era5_relative_humidity_2m_mean,18,-0.4314171371450704
Kurunegala,era5_relative_humidity_2m_mean,19,-0.4342840327171017
Kurunegala,era5_relative_humidity_2m_mean,20,-0.4253714136126339
Mannar,era5_relative_humidity_2m_mean,2,0.057120510230005694
Mannar,era5_relative_humidity_2m_mean,3,0.09528056125856622
Mannar,era5_relative_humidity_2m_mean,4,0.07523150143325365
Mannar,era5_relative_humidity_2m_mean,5,0.16777383999769768
Mannar,era5_relative_humidity_2m_mean,6,0.19180902179995754
Mannar,era5_relative_humidity_2m_mean,7,0.18476171115895912
Mannar,era5_relative_humidity_2m_mean,8,0.20104152073399884
Mannar,era5_relative_humidity_2m_mean,9,0.1767198431575043
Mannar,era5_relative_humidity_2m_mean,10,0.12673607923676164
Mannar,era5_relative_humidity_2m_mean,11,0.048413995530658026
Mannar,era5_relative_humidity_2m_mean,12,0.010989973188077573
Mannar,era5_relative_humidity_2m_mean,13,-0.009244630824710668
Mannar,era5_relative_humidity_2m_mean,14,-0.1330355812892021
Mannar,era5_relative_humidity_2m_mean,15,-0.12750282196673826
Mannar,era5_relative_humidity_2m_mean,16,-0.1296325903527815
Mannar,era5_relative_humidity_2m_mean,17,-0.16243068821882253
Mannar,era5_relative_humidity_2m_mean,18,-0.17341764365786522
Mannar,era5_relative_humidity_2m_mean,19,-0.18420457877848956
Mannar,era5_relative_humidity_2m_mean,20,-0.1633054219423413
Matale,era5_relative_humidity_2m_mean,2,-0.01292139676098648
Matale,era5_relative_humidity_2m_mean,3,-0.021194464293171417
Matale,era5_relative_humidity_2m_mean,4,-0.03098564687022551
Matale,era5_relative_humidity_2m_mean,5,0.003528881915755018
Matale,era5_relative_humidity_2m_mean,6,0.010952701603107805
Matale,era5_relative_humidity_2m_mean,7,0.02352223023031349
Matale,era5_relative_humidity_2m_mean,8,0.02438979174485158
Matale,era5_relative_humidity_2m_mean,9,0.00897011542354058
Matale,era5_relative_humidity_2m_mean,10,0.002824324438060117
Matale,era5_relative_humidity_2m_mean,11,-0.03819775853946916
Matale,era5_relative_humidity_2m_mean,12,-0.035230513665825774
Matale,era5_relative_humidity_2m_mean,13,-0.10964238709871958
Matale,era5_relative_humidity_2m_mean,14,-0.16424990431576164
Matale,era5_relative_humidity_2m_mean,15,-0.17594001641876608
Matale,era5_relative_humidity_2m_mean,16,-0.17572912827806006
Matale,era5_relative_humidity_2m_mean,17,-0.21342239642420646
Matale,era5_relative_humidity_2m_mean,18,-0.2082064508882117
Matale,era5_relative_humidity_2m_mean,19,-0.20366698412627288
Matale,era5_relative_humidity_2m_mean,20,-0.20170269251802334
Matara,era5_relative_humidity_2m_mean,2,0.14779918117785548
Matara,era5_relative_humidity_2m_mean,3,0.18545619833062693
Matara,era5_relative_humidity_2m_mean,4,0.183245479638895
Matara,era5_relative_humidity_2m_mean,5,0.22775775815143492
Matara,era5_relative_humidity_2m_mean,6,0.23977146818254252
Matara,era5_relative_humidity_2m_mean,7,0.26550334720285873
Matara,era5_relative_humidity_2m_mean,8,0.27024638030472925
Matara,era5_relative_humidity_2m_mean,9,0.31168158208153113
Matara,era5_relative_humidity_2m_mean,10,0.2766612340731087
Matara,era5_relative_humidity_2m_mean,11,0.20430540979045234
Matara,era5_relative_humidity_2m_mean,12,0.175691233711378
Matara,era5_relative_humidity_2m_mean,13,0.1408862259490471
Matara,era5_relative_humidity_2m_mean,14,0.08556140730527093
Matara,era5_relative_humidity_2m_mean,15,0.03028058851742105
Matara,era5_relative_humidity_2m_mean,16,-0.025228813810368
Matara,era5_relative_humidity_2m_mean,17,-0.08635454339378133
Matara,era5_relative_humidity_2m_mean,18,-0.11100610081285522
Matara,era5_relative_humidity_2m_mean,19,-0.13136021897612474
Matara,era5_relative_humidity_2m_mean,20,-0.15396379988754205
Moneragala,era5_relative_humidity_2m_mean,2,-0.08086751321049661
Moneragala,era5_relative_humidity_2m_mean,3,-0.06352107629101027
Moneragala,era5_relative_humidity_2m_mean,4,-0.04711017986138972
Moneragala,era5_relative_humidity_2m_mean,5,-0.02133211522027203
Moneragala,era5_relative_humidity_2m_mean,6,-0.0033032350445365245
Moneragala,era5_relative_humidity_2m_mean,7,0.013494552679121617
Moneragala,era5_relative_humidity_2m_mean,8,0.017663010953558596
Moneragala,era5_relative_humidity_2m_mean,9,0.01995043352420802
Moneragala,era5_relative_humidity_2m_mean,10,0.02542001264691159
Moneragala,era5_relative_humidity_2m_mean,11,0.0033376517626712812
Moneragala,era5_relative_humidity_2m_mean,12,-0.020079937747568943
Moneragala,era5_relative_humidity_2m_mean,13,-0.020860963816817176
Moneragala,era5_relative_humidity_2m_mean,14,-0.05729794146821947
Moneragala,era5_relative_humidity_2m_mean,15,-0.11154935837395077
Moneragala,era5_relative_humidity_2m_mean,16,-0.14043471032828597
Moneragala,era5_relative_humidity_2m_mean,17,-0.15950972806989927
Moneragala,era5_relative_humidity_2m_mean,18,-0.17642012316682684
Moneragala,era5_relative_humidity_2m_mean,19,-0.18270430137577037
Moneragala,era5_relative_humidity_2m_mean,20,-0.21912635017683016
Mullaitivu,era5_relative_humidity_2m_mean,2,0.09035217958237457
Mullaitivu,era5_relative_humidity_2m_mean,3,0.1463912061105031
Mullaitivu,era5_relative_humidity_2m_mean,4,0.135681089311063
Mullaitivu,era5_relative_humidity_2m_mean,5,0.17448725153487082
Mullaitivu,era5_relative_humidity_2m_mean,6,0.18978017297822036
Mullaitivu,era5_relative_humidity_2m_mean,7,0.15870074277700272
Mullaitivu,era5_relative_humidity_2m_mean,8,0.15341552626776903
Mullaitivu,era5_relative_humidity_2m_mean,9,0.19860082158374548
Mullaitivu,era5_relative_humidity_2m_mean,10,0.15643834350175054
Mullaitivu,era5_relative_humidity_2m_mean,11,0.09991622473596129
Mullaitivu,era5_relative_humidity_2m_mean,12,0.10141766215833675
Mullaitivu,era5_relative_humidity_2m_mean,13,0.015342965433080285
Mullaitivu,era5_relative_humidity_2m_mean,14,-0.025931234677062143
Mullaitivu,era5_relative_humidity_2m_mean,15,-0.01069110580269588
Mullaitivu,era5_relative_humidity_2m_mean,16,-0.03666885697240964
Mullaitivu,era5_relative_humidity_2m_mean,17,-0.09226021211693812
Mullaitivu,era5_relative_humidity_2m_mean,18,-0.06590213441442752
Mullaitivu,era5_relative_humidity_2m_mean,19,-0.035832820333068824
Mullaitivu,era5_relative_humidity_2m_mean,20,-0.07082261776116067
NuwaraEliya,era5_relative_humidity_2m_mean,2,0.013946060596796884
NuwaraEliya,era5_relative_humidity_2m_mean,3,-0.007923867136575231
NuwaraEliya,era5_relative_humidity_2m_mean,4,0.0322296099982882
NuwaraEliya,era5_relative_humidity_2m_mean,5,0.10188391739092637
NuwaraEliya,era5_relative_humidity_2m_mean,6,0.12188876762100397
NuwaraEliya,era5_relative_humidity_2m_mean,7,0.1119486311483246
NuwaraEliya,era5_relative_humidity_2m_mean,8,0.08236372359642465
NuwaraEliya,era5_relative_humidity_2m_mean,9,0.06971288885678703
NuwaraEliya,era5_relative_humidity_2m_mean,10,0.02213563179932141
NuwaraEliya,era5_relative_humidity_2m_mean,11,-0.03697256557015756
NuwaraEliya,era5_relative_humidity_2m_mean,12,-0.07513523540932324
NuwaraEliya,era5_relative_humidity_2m_mean,13,-0.18500212357293883
NuwaraEliya,era5_relative_humidity_2m_mean,14,-0.2315710369410415
NuwaraEliya,era5_relative_humidity_2m_mean,15,-0.2248337930349065
NuwaraEliya,era5_relative_humidity_2m_mean,16,-0.3239375883549332
NuwaraEliya,era5_relative_humidity_2m_mean,17,-0.329746403549884
NuwaraEliya,era5_relative_humidity_2m_mean,18,-0.28666767326528814
NuwaraEliya,era5_relative_humidity_2m_mean,19,-0.2885293769729379
NuwaraEliya,era5_relative_humidity_2m_mean,20,-0.2651706630201475
Polonnaruwa,era5_relative_humidity_2m_mean,2,-0.03288706343764008
Polonnaruwa,era5_relative_humidity_2m_mean,3,-0.07526737614832454
Polonnaruwa,era5_relative_humidity_2m_mean,4,-0.07940992904694441
Polonnaruwa,era5_relative_humidity_2m_mean,5,-0.058182406609187
Polonnaruwa,era5_relative_humidity_2m_mean,6,-0.03561014769563887
Polonnaruwa,era5_relative_humidity_2m_mean,7,-0.037015253187127305
Polonnaruwa,era5_relative_humidity_2m_mean,8,-0.00896042716932629
Polonnaruwa,era5_relative_humidity_2m_mean,9,-0.044555485220565794
Polonnaruwa,era5_relative_humidity_2m_mean,10,-0.07627157370096654
Polonnaruwa,era5_relative_humidity_2m_mean,11,-0.11626260743543737
Polonnaruwa,era5_relative_humidity_2m_mean,12,-0.11043119638412562
Polonnaruwa,era5_relative_humidity_2m_mean,13,-0.15925295169042622
Polonnaruwa,era5_relative_humidity_2m_mean,14,-0.21272500667874109
Polonnaruwa,era5_relative_humidity_2m_mean,15,-0.1938506752224704
Polonnaruwa,era5_relative_humidity_2m_mean,16,-0.16275218777404535
Polonnaruwa,era5_relative_humidity_2m_mean,17,-0.1720727900693937
Polonnaruwa,era5_relative_humidity_2m_mean,18,-0.15565778734248023
Polonnaruwa,era5_relative_humidity_2m_mean,19,-0.16765804183104752
Polonnaruwa,era5_relative_humidity_2m_mean,20,-0.18046417605682516
Puttalam,era5_relative_humidity_2m_mean,2,0.09680662151261303
Puttalam,era5_relative_humidity_2m_mean,3,0.12521751919894777
Puttalam,era5_relative_humidity_2m_mean,4,0.15457215200238633
Puttalam,era5_relative_humidity_2m_mean,5,0.14757039912065648
Puttalam,era5_relative_humidity_2m_mean,6,0.178758388293049
Puttalam,era5_relative_humidity_2m_mean,7,0.2082358673595837
Puttalam,era5_relative_humidity_2m_mean,8,0.2020135120942478
Puttalam,era5_relative_humidity_2m_mean,9,0.16743808367394747
Puttalam,era5_relative_humidity_2m_mean,10,0.12791989329339595
Puttalam,era5_relative_humidity_2m_mean,11,0.056719631940793505
Puttalam,era5_relative_humidity_2m_mean,12,0.028431401078382112
Puttalam,era5_relative_humidity_2m_mean,13,-0.026107184225187596
Puttalam,era5_relative_humidity_2m_mean,14,-0.11337662719731802
Puttalam,era5_relative_humidity_2m_mean,15,-0.15819814845743696
Puttalam,era5_relative_humidity_2m_mean,16,-0.19548220933412877
Puttalam,era5_relative_humidity_2m_mean,17,-0.24400301776409677
Puttalam,era5_relative_humidity_2m_mean,18,-0.20214627859936768
Puttalam,era5_relative_humidity_2m_mean,19,-0.19537157767005342
Puttalam,era5_relative_humidity_2m_mean,20,-0.1937850993770518
Ratnapura,era5_relative_humidity_2m_mean,2,0.16854363217180202
Ratnapura,era5_relative_humidity_2m_mean,3,0.19341693823576803
Ratnapura,era5_relative_humidity_2m_mean,4,0.18826633095715598
Ratnapura,era5_relative_humidity_2m_mean,5,0.24445391308379702
Ratnapura,era5_relative_humidity_2m_mean,6,0.23106471516191168
Ratnapura,era5_relative_humidity_2m_mean,7,0.2180189915750657
Ratnapura,era5_relative_humidity_2m_mean,8,0.18147451899123185
Ratnapura,era5_relative_humidity_2m_mean,9,0.12107620674422565
Ratnapura,era5_relative_humidity_2m_mean,10,0.05226761568952899
Ratnapura,era5_relative_humidity_2m_mean,11,-0.012233236586754506
Ratnapura,era5_relative_humidity_2m_mean,12,-0.07037870310536343
Ratnapura,era5_relative_humidity_2m_mean,13,-0.13475919451028193
Ratnapura,era5_relative_humidity_2m_mean,14,-0.19277214252946262
Ratnapura,era5_relative_humidity_2m_mean,15,-0.24280446779976905
Ratnapura,era5_relative_humidity_2m_mean,16,-0.2581259500491935
Ratnapura,era5_relative_humidity_2m_mean,17,-0.2905317519676613
Ratnapura,era5_relative_humidity_2m_mean,18,-0.286398633299105
Ratnapura,era5_relative_humidity_2m_mean,19,-0.28028027287573726
Ratnapura,era5_relative_humidity_2m_mean,20,-0.3089505374677908
Trincomalee,era5_relative_humidity_2m_mean,2,0.2654328868369008
Trincomalee,era5_relative_humidity_2m_mean,3,0.30624648325762205
Trincomalee,era5_relative_humidity_2m_mean,4,0.3859723438109798
Trincomalee,era5_relative_humidity_2m_mean,5,0.43672566517203854
Trincomalee,era5_relative_humidity_2m_mean,6,0.4479161790045379
Trincomalee,era5_relative_humidity_2m_mean,7,0.46017699151693764
Trincomalee,era5_relative_humidity_2m_mean,8,0.4820292889234409
Trincomalee,era5_relative_humidity_2m_mean,9,0.4884746238517571
Trincomalee,era5_relative_humidity_2m_mean,10,0.4740750547200596
Trincomalee,era5_relative_humidity_2m_mean,11,0.42452323787224444
Trincomalee,era5_relative_humidity_2m_mean,12,0.39891861410622786
Trincomalee,era5_relative_humidity_2m_mean,13,0.3500258801714329
Trincomalee,era5_relative_humidity_2m_mean,14,0.30067221738054967
Trincomalee,era5_relative_humidity_2m_mean,15,0.24186142988367426
Trincomalee,era5_relative_humidity_2m_mean,16,0.20092932535185717
Trincomalee,era5_relative_humidity_2m_mean,17,0.15452170243528343
Trincomalee,era5_relative_humidity_2m_mean,18,0.08869209422604832
Trincomalee,era5_relative_humidity_2m_mean,19,0.056249761941127234
Trincomalee,era5_relative_humidity_2m_mean,20,0.012447624875754428
Vavuniya,era5_relative_humidity_2m_mean,2,0.13958872481736662
Vavuniya,era5_relative_humidity_2m_mean,3,0.172766668822823
Vavuniya,era5_relative_humidity_2m_mean,4,0.21709862987051798
Vavuniya,era5_relative_humidity_2m_mean,5,0.27799217208717425
Vavuniya,era5_relative_humidity_2m_mean,6,0.29298181418463615
Vavuniya,era5_relative_humidity_2m_mean,7,0.27236356676507584
Vavuniya,era5_relative_humidity_2m_mean,8,0.22823743946019992
Vavuniya,era5_relative_humidity_2m_mean,9,0.20937222408315614
Vavuniya,era5_relative_humidity_2m_mean,10,0.18126599464160667
Vavuniya,era5_relative_humidity_2m_mean,11,0.12756511941493698
Vavuniya,era5_relative_humidity_2m_mean,12,0.09892700065358873
Vavuniya,era5_relative_humidity_2m_mean,13,0.06920460391455442
Vavuniya,era5_relative_humidity_2m_mean,14,0.05340181855591175
Vavuniya,era5_relative_humidity_2m_mean,15,0.007648948362042877
Vavuniya,era5_relative_humidity_2m_mean,16,-4.541945419301435e-05
Vavuniya,era5_relative_humidity_2m_mean,17,-0.03527708342048034
Vavuniya,era5_relative_humidity_2m_mean,18,-0.07196291795382165
Vavuniya,era5_relative_humidity_2m_mean,19,-0.08539539505647932
Vavuniya,era5_relative_humidity_2m_mean,20,-0.10369774922684863
Ampara,era5_soil_moisture_0_to_7cm_mean,2,-0.02557317961902973
Ampara,era5_soil_moisture_0_to_7cm_mean,3,-0.0029110788286093405
Ampara,era5_soil_moisture_0_to_7cm_mean,4,0.008531216724388918
Ampara,era5_soil_moisture_0_to_7cm_mean,5,0.0035761868927269066
Ampara,era5_soil_moisture_0_to_7cm_mean,6,0.003103032578749358
Ampara,era5_soil_moisture_0_to_7cm_mean,7,0.022496398891038456
Ampara,era5_soil_moisture_0_to_7cm_mean,8,0.04150042876574777
Ampara,era5_soil_moisture_0_to_7cm_mean,9,0.04768735369380041
Ampara,era5_soil_moisture_0_to_7cm_mean,10,0.000990259499701517
Ampara,era5_soil_moisture_0_to_7cm_mean,11,0.009267881819465465
Ampara,era5_soil_moisture_0_to_7cm_mean,12,0.014667375640707898
Ampara,era5_soil_moisture_0_to_7cm_mean,13,-0.005403505951338727
Ampara,era5_soil_moisture_0_to_7cm_mean,14,-0.032738979397418794
Ampara,era5_soil_moisture_0_to_7cm_mean,15,-0.041896358480896796
Ampara,era5_soil_moisture_0_to_7cm_mean,16,-0.04612628253584624
